PersonID,PillarID
11773,82
11773,83
13383,45
13383,77
13383,80
13383,83
7311,75
7311,79
7311,104
11733,-99999
9315,100
9315,101
15375,45
15375,77
15375,83
13191,19
13191,21
13191,22
13191,23
13191,111
13191,128
13191,130
13191,133
14000,45
14000,77
14000,80
14000,100
14000,101
14000,109
3453,2
3453,29
3453,78
3453,107
3453,115
3453,117
8405,4
8405,118
8405,119
8405,133
8405,134
6852,115
6852,117
15200,44
15200,70
15200,102
15200,110
15200,115
15200,117
1074,51
1074,53
1074,55
1074,59
1074,91
19106,91
19106,112
10216,82
10216,-7
18007,75
18007,78
18007,115
460,7
460,111
8220,-99999
10737,-99999
16356,77
16356,80
16356,81
16356,100
16356,102
12405,83
8843,45
8843,76
8843,80
8843,83
8843,100
8843,101
8843,-6
15078,136
10829,-99999
7721,19
7721,21
7721,22
7721,23
7721,45
7721,47
7721,83
7721,102
7721,107
7721,108
7721,117
15704,-99999
4831,-99999
6004,-99999
15182,14
8886,110
6305,45
6305,75
6305,78
6305,79
6305,83
6305,88
6305,102
18491,43
18491,84
18491,95
18491,106
18491,126
1095,-99999
14699,-99999
8578,4
8578,111
8578,112
9549,111
8476,-99999
8714,44
8714,70
8714,107
8714,115
8714,117
8714,129
18628,100
18628,102
18628,117
18628,128
18628,130
18628,132
18628,133
18628,134
9867,45
9867,56
9867,57
9867,77
9867,83
9867,91
9867,92
9867,111
9884,5
9884,10
9884,20
9884,76
9884,80
9884,82
9884,100
9884,101
9884,126
19823,10
19823,49
19823,82
19823,114
19823,118
19823,126
17939,100
17939,102
17939,134
5887,94
5887,97
9001,45
9001,74
9001,83
9001,100
13291,59
13291,91
10770,79
10770,92
10770,102
10770,111
2346,77
2346,78
2346,115
8555,111
8555,112
9506,-99999
13535,91
4457,77
4457,80
4457,107
2366,77
14879,59
15540,3
15540,27
15540,55
15540,88
15540,110
15540,132
15540,135
2738,51
2738,85
10641,44
10641,45
10641,70
10641,76
10641,80
10641,83
10641,90
10641,111
1152,5
1152,9
15224,110
11876,82
11876,83
11876,111
11876,-6
9236,2
9236,103
9236,107
9236,128
9236,130
9236,133
5648,5
5648,91
14551,82
13680,45
13680,77
13680,80
13680,83
13680,88
13680,92
13680,111
13351,10
13351,105
13351,109
14763,1
14763,10
14763,93
9158,-99999
815,-99999
1617,-99999
3147,45
3147,53
3147,55
3147,56
3147,57
3147,58
3147,80
3147,83
3147,88
3147,91
3147,92
3147,111
57,-99999
2535,43
2535,51
2535,84
2535,103
12034,45
12034,83
13412,90
19196,53
19196,80
19196,81
19196,-7
6167,44
6167,45
6167,70
6167,76
6167,80
6167,83
6167,88
16432,80
16432,81
19000,-99999
9791,45
9791,77
9791,83
9791,119
9791,128
9791,129
9791,130
9791,133
11839,45
11839,83
11839,94
11839,-6
14150,62
14150,93
12632,42
12632,49
12632,104
14667,82
14667,83
14667,109
14667,111
1985,45
1985,56
1985,57
1985,76
1985,80
1985,83
1985,91
1985,92
1985,111
450,88
450,111
16739,47
16739,77
10213,59
10213,91
10213,92
10213,111
16363,87
19114,58
19114,89
4151,-99999
3670,-99999
4575,82
4575,126
1953,43
1953,48
1953,54
1953,84
1953,106
8195,71
8195,75
8195,78
832,39
14673,43
14673,51
14673,84
14673,86
9157,19
9157,21
9157,22
9157,23
9157,45
9157,83
9157,100
9157,102
9157,108
9157,128
9157,130
9157,133
13759,77
18402,88
18402,111
14757,-99999
4336,20
4336,126
688,19
688,21
688,22
688,23
688,90
688,111
688,128
688,130
688,133
6819,47
6819,59
6819,91
6819,92
6819,102
6819,111
6819,118
4694,4
4694,5
4694,82
13834,27
13834,72
3079,-99999
578,-99999
15990,100
18715,45
18715,83
18715,102
15948,-99999
9274,51
15479,-99999
17054,14
17054,80
17054,111
17054,112
18790,78
18790,80
18790,81
18790,115
18790,-7
5180,75
5180,78
5180,79
5180,102
5180,104
5632,80
5632,81
12635,42
12635,93
14575,83
14575,85
14575,109
14575,110
18872,78
18872,80
18872,81
18872,115
15609,56
15609,57
15609,58
15609,88
15609,111
11261,5
14717,82
14717,83
14717,85
14717,109
14717,110
13823,-99999
8538,4
8538,19
8538,21
8538,22
8538,23
8538,134
17140,9
17140,14
17140,19
17140,21
17140,22
17140,23
17140,111
17140,112
17140,134
6117,45
6117,75
6117,78
6117,79
6117,83
6117,87
6117,102
12438,49
13789,76
13789,80
13789,100
13789,101
18830,55
3624,69
10725,75
10725,78
10725,79
10725,102
10725,111
3115,1
3115,10
3115,82
3115,83
3115,109
7252,56
7252,57
7252,91
7252,92
7252,111
7195,110
13791,43
13791,44
13791,51
13791,70
13791,75
13791,78
13791,80
13791,81
13791,84
8704,-99999
3383,80
4894,-99999
1708,-99999
11968,10
11968,45
11968,82
11968,83
11968,126
6949,53
6949,79
6949,80
6949,81
6949,87
6949,110
11082,47
11082,110
11135,33
11135,103
11135,105
8975,88
3960,83
3960,103
3960,109
3960,115
3960,117
4807,-99999
7164,75
7164,78
7164,79
12700,83
12700,-7
6464,20
6464,53
6464,55
6464,56
6464,57
6464,126
2646,56
2646,57
2646,58
2646,88
2654,74
2654,78
2654,80
2654,115
11824,45
11824,83
10067,7
10067,94
10067,-10
12577,103
12577,104
12577,105
14982,91
14982,92
14982,111
1134,102
19633,45
19633,59
19633,75
19633,78
19633,79
19633,83
19633,88
19633,102
19376,102
19376,105
19376,108
19376,109
19376,110
12124,-99999
11474,47
11474,75
17204,76
17204,80
17204,100
17204,102
14317,-99999
19332,-99999
11958,45
11958,102
2969,100
15578,45
15578,77
15578,80
15578,83
11545,-99999
1838,43
1838,50
1838,51
1838,52
15448,10
15448,87
10612,-99999
15857,-99999
8637,47
8637,83
7888,8
7888,94
7888,-10
5400,75
5400,79
5400,104
3635,76
15348,88
15348,129
16787,82
16787,83
5975,77
7775,-99999
16510,45
16510,48
16510,54
16510,59
16510,75
16510,78
16510,79
16510,80
16510,81
16510,83
16510,91
16510,92
16510,102
16510,111
12339,45
12339,49
12339,75
12339,78
12339,79
12339,83
12339,102
12339,111
12811,-99999
3638,10
3638,49
3638,74
3638,126
17322,-99999
14549,78
14549,80
14549,81
14549,114
14549,115
666,5
666,91
666,112
14247,44
14247,53
14247,55
14247,70
14247,75
14247,78
14247,79
14247,91
14247,92
14247,102
14247,104
14247,111
7680,42
7680,81
7680,100
7680,108
7680,121
12479,77
5347,3
5347,19
5347,21
5347,22
5347,23
5347,110
5347,128
5347,130
5347,133
15379,88
17734,-99999
2430,-99999
3849,101
7408,-99999
11836,83
11836,109
2506,126
19771,75
19771,78
19771,79
19771,91
19771,102
14883,90
8256,49
14184,112
5493,-99999
10454,-99999
4902,5
12978,80
12978,100
12978,101
2418,80
2418,100
2418,102
2418,103
2418,129
11898,-99999
5475,-99999
4548,-99999
1924,53
1924,59
1924,77
1924,80
1924,81
1924,87
1924,91
4472,10
4472,20
4472,126
18130,-99999
18109,111
18109,112
5605,43
5605,50
5605,51
5605,52
5605,75
5605,78
5605,79
5605,80
5605,81
5605,84
5605,102
9332,103
14634,53
14634,55
18693,100
18693,102
18693,117
18693,118
3962,45
3962,83
3962,111
19565,45
19565,51
19565,75
19565,78
19565,79
19565,80
19565,81
19565,83
19565,88
19565,102
6671,88
11418,47
11418,115
11418,117
2728,10
2728,126
16415,43
16415,51
16415,84
14853,93
14853,129
14642,82
10899,86
2847,-99999
14548,45
14548,100
13658,-99999
15516,88
1888,59
1888,91
18343,-99999
5746,94
5746,115
5746,117
13830,75
3887,90
146,45
146,75
146,78
146,79
146,80
146,83
146,87
146,91
146,92
146,102
146,111
5812,111
5812,112
6651,5
6651,91
1238,92
1238,111
1238,112
1238,119
1238,128
1238,130
1238,133
10904,82
10343,102
10343,118
48,52
48,85
48,86
48,110
48,118
15907,122
15907,128
15907,129
15907,130
15907,133
12788,-99999
15055,4
15055,122
15055,123
15055,134
10797,-99999
633,88
5925,43
5925,50
5925,51
5925,52
6360,87
6587,58
13375,90
18278,-99999
11419,4
11419,8
11419,12
11419,14
11419,97
11419,107
3785,23
3785,114
3785,115
3785,117
3785,124
13310,-99999
14927,88
14927,90
14927,91
14927,92
14927,109
14927,111
14934,88
14910,45
14910,75
14910,78
14910,80
14910,83
14910,90
14910,114
14910,115
17372,-99999
7022,-99999
16052,-99999
7200,-99999
14539,103
14539,105
14539,109
5269,-99999
7127,-99999
4418,-99999
11810,20
11810,43
11810,50
11810,51
11810,52
11810,75
11810,78
11810,80
11810,81
11810,84
11810,106
11810,126
11810,-7
2958,58
2958,80
2958,89
2958,93
2958,100
2958,101
975,-99999
5196,109
5196,110
15434,110
15434,115
15434,117
1682,114
1682,115
17973,-99999
11227,5
2793,80
2793,93
2793,100
2793,101
2793,104
5285,-99999
18012,-99999
19598,-99999
17754,-99999
13693,-99999
11310,4
11310,7
11310,8
11310,9
11310,76
11310,80
11310,100
11310,101
4237,1
4237,10
4237,47
4237,82
4237,83
19541,43
19541,51
19541,75
19541,78
19541,80
19541,81
19541,84
19541,103
19541,115
19541,117
14168,93
14168,-8
14168,-9
10466,82
7448,20
5895,75
5895,78
5895,79
5895,102
5895,104
10712,-99999
5171,-99999
1089,-99999
12371,80
12371,100
12371,101
9567,-99999
6200,45
6200,83
6200,87
6200,88
6200,102
6200,108
6200,122
6200,123
6200,128
6200,130
6200,133
16754,77
16754,80
16754,100
16754,102
16754,136
2608,43
2608,50
2608,51
2608,52
19064,-99999
1587,-99999
8243,-99999
8056,-99999
16667,75
16667,78
16667,79
16667,102
16667,104
8912,45
8912,74
8912,83
8912,111
818,80
5288,-99999
7080,75
7080,78
5115,111
5115,112
2670,74
10346,111
10346,112
9305,77
9305,80
9305,100
9305,102
1628,42
1628,81
1628,102
1628,107
1628,108
13233,45
13233,80
13233,83
13233,111
18241,-99999
18559,80
18559,81
18559,88
1383,93
2918,91
2918,92
2918,111
2918,112
15151,45
15151,80
15151,83
15151,111
13568,8
13568,39
13568,50
13568,51
13568,52
13568,53
13568,55
13568,56
13568,57
13568,58
13568,59
13568,91
13568,92
13568,94
13568,111
13568,-8
8404,10
8404,88
8404,93
8404,111
8404,112
8404,126
7288,20
7288,126
6410,5
948,-99999
10729,-99999
8620,27
8620,33
8620,47
8620,103
8620,105
10258,75
10258,78
10258,80
10258,81
10258,82
10258,-7
4126,49
4126,83
16701,-99999
19217,49
19217,51
9769,116
9769,126
8154,-99999
19631,27
19631,59
19631,91
19631,92
19631,100
19631,102
19631,107
19631,111
19631,118
17942,4
8835,110
17543,110
17205,-99999
6185,87
90,53
7697,128
7697,129
7697,130
7697,133
6088,51
6088,53
6088,56
6088,57
6088,58
6088,59
3109,42
3109,66
3109,68
3109,74
5697,-99999
16996,-99999
203,-99999
4045,-99999
8044,-99999
5826,53
5826,55
5826,56
5826,57
5826,62
5826,80
5826,83
5826,93
5826,100
5826,102
5826,112
13928,5
15574,45
15574,80
15574,83
15574,100
15574,101
16230,4
16230,5
16230,-10
5270,-99999
2075,47
2075,80
2075,100
2075,104
8459,-99999
14441,74
8707,-99999
6792,5
6792,91
12979,87
12979,93
2,-99999
4593,4
4593,5
4593,-10
19778,59
15775,20
15775,77
15775,78
15775,126
14920,90
14920,91
14920,92
14920,111
14920,112
1421,-99999
2371,77
16936,-99999
15124,4
15124,122
15124,123
15124,132
15124,134
19721,5
19721,91
12865,-99999
550,-99999
5123,82
7082,-99999
1643,4
1643,48
1643,54
1643,59
1643,91
1643,92
1643,111
12011,-99999
9288,45
9288,61
9288,62
9288,83
9288,88
9288,91
9288,92
9288,111
12423,-99999
1536,112
9094,-99999
9487,43
9487,50
9487,51
9487,52
9487,88
11381,9
7441,79
15158,45
15158,68
15158,74
15158,75
15158,79
15158,83
15158,104
13757,79
13757,80
13757,81
13757,107
8918,68
8918,74
16283,105
16283,128
16283,130
16283,133
11079,53
11079,86
5151,1
5151,10
5151,82
5151,83
5151,104
5151,109
13659,93
285,5
8547,-99999
15745,20
15745,126
16773,56
16773,57
16773,91
16773,111
10873,71
10873,75
10873,78
10873,80
10873,82
10873,-7
19336,58
19336,88
19189,5
19189,91
13998,-99999
587,-99999
18236,129
8114,-99999
3400,-99999
834,-99999
17769,8
17769,94
17769,-10
15365,88
734,2
734,29
734,103
734,128
734,130
734,133
1545,33
12264,-99999
11572,-99999
8811,92
8811,93
8811,111
4401,81
4401,100
4401,102
16397,87
941,-99999
10683,102
10683,111
10683,115
10683,117
10289,82
449,75
449,79
449,104
6092,55
6092,87
6092,110
16572,66
16572,67
9640,45
9640,77
9640,80
9640,83
9640,111
13620,-99999
5407,-99999
7342,75
7342,78
7342,79
7342,102
7342,115
7342,117
7342,122
7342,123
7342,124
7342,128
7342,130
7342,133
15523,53
15523,77
15523,88
1564,88
1403,19
1403,32
1403,72
1403,121
17247,4
17247,7
17247,-10
13685,-99999
9537,111
2212,-99999
9436,10
19264,-99999
13176,-99999
226,117
14715,53
14715,55
14715,56
14715,57
14715,58
14715,86
14715,89
19327,93
6628,-99999
14095,93
14095,129
16265,128
16265,130
16265,133
10810,-99999
2369,20
2369,45
2369,75
2369,78
2369,79
2369,83
2369,102
2369,126
16348,48
16348,54
16348,59
16348,91
16348,92
16348,111
16933,76
16933,80
16933,82
16933,83
16933,109
18204,-99999
13133,44
13133,70
13133,75
13133,78
13133,79
13133,102
13133,111
14592,-99999
1135,75
1135,78
1135,79
1135,80
1135,81
1135,104
7455,81
7455,107
7455,122
7455,123
974,44
974,69
974,70
974,75
974,102
974,103
974,115
974,117
9168,3
9168,4
9168,27
9168,100
9168,101
9168,135
13876,10
13876,45
13876,79
13876,83
13876,102
13876,126
9611,78
9611,80
9611,81
9611,90
9611,102
9611,111
9611,114
9611,115
9611,118
2840,45
2840,59
2840,77
2840,80
2840,83
2840,91
2840,92
2840,111
2835,78
2835,79
2835,92
2835,102
2835,111
2614,43
2614,51
2614,75
2614,78
2614,80
2614,81
2614,84
2614,85
2614,86
2614,110
2614,115
2614,117
6313,87
14668,1
14668,10
14668,126
1465,82
1465,83
9566,-99999
4028,44
4028,69
4028,70
4028,71
4028,75
18373,87
14609,82
14609,91
14609,93
19230,5
19230,91
730,-99999
3578,80
4031,129
1668,-99999
14099,93
11527,109
1997,75
1997,78
1997,79
1997,102
18433,43
18433,51
18433,84
18433,106
346,115
346,117
13136,45
13136,83
13136,111
9389,2
9389,27
9389,29
9389,33
9389,100
9389,102
9389,103
9389,105
9389,128
9389,130
9389,133
11055,49
15407,88
10689,-99999
11710,-99999
8966,49
8966,62
8966,66
8966,93
18685,76
18685,77
18685,80
18685,81
14045,88
14045,91
14045,93
6199,87
99,-99999
19676,59
19676,91
19676,92
19676,111
17332,-99999
17583,-99999
8204,77
11442,-99999
7240,100
7240,101
7240,102
7240,115
7240,117
7240,124
6050,53
6050,55
6050,56
6050,57
6050,58
6050,61
6050,62
6050,87
6050,88
6050,111
263,1
263,10
263,53
263,55
263,56
263,57
263,58
263,91
10724,111
1652,48
1652,51
1652,53
1652,54
1652,55
1652,56
1652,57
1652,58
1652,59
2451,43
2451,51
2451,77
2451,80
2451,81
2451,84
14352,77
14352,93
14352,129
11145,82
10206,10
10206,49
10206,82
10206,126
17043,14
19974,47
2642,3
2642,27
2642,56
2642,57
2642,58
2642,87
2642,88
2642,111
2642,132
2642,135
1284,74
1284,104
6323,45
6323,80
6323,83
6323,87
14932,45
14932,80
14932,83
14932,90
14932,111
14932,112
1737,1
1737,110
1737,126
3949,-99999
18640,100
18640,104
4479,-99999
11030,83
11030,109
4886,-99999
11105,82
11105,88
15377,19
15377,23
15377,88
15377,110
15377,128
15377,130
15377,133
7221,-99999
14448,-99999
1039,-99999
14460,53
14460,55
14460,82
18733,-99999
12020,42
12020,45
12020,53
12020,55
12020,56
12020,57
12020,58
12020,81
12020,86
12020,87
12020,91
19032,91
15052,111
15052,112
13145,91
12548,42
10953,110
9155,45
9155,83
9155,100
9155,102
9155,103
13382,105
13382,109
13382,111
13382,119
13382,128
13382,130
13382,133
10517,82
10517,83
3065,5
3065,91
11242,-99999
16985,-99999
6333,88
18844,45
18844,78
18844,80
18844,81
18844,83
18844,86
18844,102
18844,115
18844,117
3788,19
3788,32
3788,72
3788,121
11459,-99999
4562,2
4562,132
4562,134
15493,88
12363,-99999
16055,-99999
8325,4
8325,10
8325,20
8325,111
8325,112
8325,122
8325,123
8325,126
8325,134
1904,1
1904,10
1904,91
1925,59
1925,91
1925,112
1034,97
9938,4
9938,7
9938,75
9938,79
9938,104
14005,45
14005,76
14005,77
14005,80
14005,83
14005,100
14005,104
19740,5
12970,59
12970,61
7862,8
7862,14
7862,97
7862,115
7862,117
16958,36
16958,136
12286,-99999
4037,76
12146,92
12146,111
3532,2
3532,29
3532,42
3532,103
3532,128
3532,130
3532,133
16623,51
16623,106
5977,-99999
8081,77
5756,5
5756,93
5756,96
5418,19
5418,21
5418,22
5418,23
5418,100
5418,104
5418,128
5418,130
5418,133
14472,2
14472,29
14472,103
14472,128
14472,130
14472,133
19338,59
19338,91
19338,112
8269,44
8269,69
8269,70
8269,75
8269,76
8269,78
13576,53
13576,55
10790,3
10790,5
10790,135
1320,45
1320,80
1320,83
1320,88
1320,93
1320,100
1320,101
1320,104
1320,110
12230,92
12230,102
12230,111
12230,117
8798,107
11005,82
11005,-7
2321,43
2321,84
2321,106
15134,102
15134,110
15134,118
11584,-99999
11852,10
11852,45
11852,82
11852,83
11852,126
9355,45
9355,83
9355,88
9164,45
9164,83
9164,100
9164,102
12120,92
12120,111
12120,112
7611,-99999
14059,8
14059,39
14059,91
14059,93
14059,94
14059,110
14059,111
14059,-8
14059,-9
15071,112
14654,88
15726,-99999
16788,109
5068,8
5068,94
5068,-8
15497,88
5757,-99999
15295,-99999
15353,88
15366,88
15366,102
15366,118
5140,4
5140,7
5140,45
5140,77
5140,80
5140,100
5140,101
5140,109
5104,8
5104,57
5104,90
5104,91
5104,94
12535,49
1911,45
1911,59
1911,80
1911,83
1911,88
1911,91
14623,-99999
19891,44
19891,69
19891,70
14330,5
14330,58
14330,88
14330,113
14330,122
14330,123
14330,128
14330,129
14330,130
14330,133
10486,-99999
19993,83
19993,109
13745,45
13745,80
13745,83
13745,100
13745,101
13745,111
15161,91
10936,82
17329,-99999
5622,80
5622,81
9619,45
9619,80
9619,83
9619,111
14567,82
1459,74
15403,88
12299,92
12645,77
12645,82
12677,42
12677,103
12677,104
15121,92
19842,-99999
5519,-99999
3534,3
3534,19
3534,21
3534,22
3534,23
3534,27
3534,128
3534,130
3534,132
3534,133
3534,135
8371,111
8371,112
12596,42
12596,104
5035,1
5035,10
5035,111
5035,112
5035,126
14502,45
14502,78
14502,80
14502,81
14502,83
14502,102
14502,115
14502,117
14294,58
14294,80
14294,88
14294,100
14294,101
7594,78
7594,115
7594,117
13926,81
3743,82
16655,-99999
18637,-99999
18690,118
1437,129
14478,103
14478,105
14478,109
14478,128
14478,130
14478,133
8532,59
8532,91
8532,111
8532,112
8669,82
8669,83
13694,-99999
12047,45
12047,80
12047,81
12047,83
12047,-6
19267,45
19267,51
19267,83
19267,102
19267,115
19267,117
3692,1
3692,10
8276,45
8276,74
8276,83
8276,102
8276,103
8276,109
8276,118
9629,111
3597,80
3597,107
3597,122
18254,-99999
1960,91
1960,112
14243,-99999
10321,82
10321,-7
3536,-99999
14926,91
14926,111
14926,128
14926,129
14926,130
14926,133
4706,19
4706,21
4706,22
4706,23
4706,134
6427,-99999
14333,-99999
12107,92
12107,102
12107,107
12107,111
12107,118
12107,129
1352,42
1352,82
1352,-7
17878,77
8446,51
8446,52
8446,111
8446,112
13431,77
16496,87
16496,115
19668,-99999
13932,-99999
14260,88
14829,45
14829,80
14829,83
14829,89
14829,111
15259,47
10079,75
10079,79
10079,94
10079,104
12067,-99999
14141,88
2713,53
2713,55
15567,45
15567,80
15567,83
642,58
642,91
642,112
3818,-99999
13039,88
13039,93
5653,43
5653,50
5653,51
5653,52
5653,53
14066,93
9199,100
9199,102
9199,136
3777,-99999
12320,92
8854,-99999
12298,92
10394,-99999
2225,-99999
7847,75
4146,-99999
13294,111
18260,-99999
434,115
434,117
13190,-99999
1435,56
1435,57
1435,58
17104,14
17104,44
17104,70
17104,75
17104,79
17104,104
7825,19
7825,21
7825,22
7825,23
7825,134
11503,1
11503,111
11503,112
11745,-99999
16228,104
16228,105
1304,-99999
12810,80
12810,93
12810,100
12810,101
12810,110
9665,-99999
16069,56
16069,57
16069,111
13160,111
970,-99999
15143,79
15143,80
15143,100
15143,101
15143,102
15143,129
2624,44
2624,70
2624,75
2624,78
2624,79
2624,102
2624,111
481,107
481,108
481,118
19857,44
19857,69
19857,70
19857,75
19857,78
19857,79
19857,80
19857,81
19857,104
13660,116
13660,126
10593,-99999
15269,90
11426,91
11426,93
11248,14
15082,111
14302,43
14302,50
14302,51
14302,52
14302,53
14302,55
14302,56
14302,57
14302,58
14302,59
14302,84
8550,-99999
8140,1
8140,126
2407,47
2407,91
2407,112
11649,-99999
7069,126
19206,-99999
11312,5
3464,4
3464,136
11513,4
11513,7
11513,8
11513,59
13698,45
13698,80
13698,83
13698,92
13698,111
6632,47
6632,112
10748,45
10748,80
10748,83
10748,92
10748,111
2228,43
2228,50
2228,51
2228,52
2228,84
2228,85
2228,86
2228,110
8232,45
8232,77
8232,83
8232,111
8232,112
8436,80
8436,100
8436,101
8436,110
13223,45
13223,57
13223,58
13223,75
13223,78
13223,79
13223,80
13223,81
13223,83
13223,88
13223,89
13223,90
13223,102
10978,-99999
14163,5
14163,91
15673,42
15673,77
15673,78
15673,81
15673,117
6495,90
13944,45
13944,76
13944,83
14597,82
14597,-7
15139,88
19960,-99999
11131,43
11131,51
11131,84
11131,86
11601,74
11601,77
14951,45
14951,80
14951,83
14951,88
14951,90
14951,111
13376,45
13376,80
13376,83
13376,90
13376,92
13376,111
11665,-99999
5372,-99999
1070,55
1070,88
1070,90
1070,91
11224,111
11224,112
12470,44
12470,70
12470,71
12470,75
12470,76
12470,78
12470,80
12470,81
9456,51
9456,53
9456,55
9456,56
9456,57
4020,44
4020,69
4020,70
4020,71
4020,75
4020,78
4020,80
4020,100
4020,102
4020,104
4020,115
7343,122
7343,123
7343,128
7343,129
7343,130
7343,133
13135,90
13135,112
9897,-99999
300,51
300,77
10471,-99999
2246,126
12956,43
12956,50
12956,51
12956,52
12956,111
8335,-99999
18440,-99999
14301,-99999
13708,93
7243,-99999
6715,5
6715,91
7142,111
4131,75
8709,-99999
9146,45
9146,83
9146,100
7424,-99999
4899,8
4899,94
8295,10
8295,20
8295,75
8295,79
8295,104
8295,126
13364,57
13364,90
13364,91
13364,92
7849,2
7849,5
7849,23
7849,29
7849,32
7849,47
7849,75
7849,124
7849,136
13419,-99999
14402,-99999
10130,75
10130,78
10130,97
2153,87
74,19
74,23
74,105
74,109
74,111
74,128
74,130
74,133
1558,88
15485,88
14887,-99999
13282,10
13282,53
13282,54
13282,55
13282,56
13282,57
13282,95
13282,106
13282,126
13170,-99999
8592,5
4559,10
4559,82
3526,-99999
